year,institute,branch,category,opening_rank,closing_rank
2025,"P.M.I. MOTIHARA, KISHANGANJ","ANAESTHESIA
TECH.",BC,,4445
2025,"P.M.I. MOTIHARA, KISHANGANJ","MED. RADIOLOGY
TECH",UR,839,7687
2025,"P.M.I. MOTIHARA, KISHANGANJ","MED. RADIOLOGY
TECH",SC,,2319
2025,"P.M.I. MOTIHARA, KISHANGANJ","MED. RADIOLOGY
TECH",RCG,,6908
2025,"P.M.I. MOTIHARA, KISHANGANJ","MED. RADIOLOGY
TECH",EWS,,1126
2025,"P.M.I. MOTIHARA, KISHANGANJ","MED. RADIOLOGY
TECH",EBC,,3169
2025,"P.M.I. MOTIHARA, KISHANGANJ","MED. RADIOLOGY
TECH",BC,,3695
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",UR,2873,7426
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",ST,,104
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",SC,,2876
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",RCG,,9240
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",EWS,,1768
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",EBC,,5287
2025,"P.M.I. NUNGARH, LAKHISARAI","ANAESTHESIA
TECH.",BC,,4371
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",UR,477,7924
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",ST,,166
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",SC,,2164
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",RCG,,6331
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",EWS,,1184
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",EBC,,3469
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",DQ,,273
2025,"P.M.I. NUNGARH, LAKHISARAI","MED. RADIOLOGY
TECH",BC,,3955
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",UR,1382,7741
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",ST,,224
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",SC,,2213
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",RCG,,6923
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",EWS,,1273
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",EBC,,3115
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",DQ,,259
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA","MED. RADIOLOGY
TECH",BC,,3550
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,UR,283,5447
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,ST,,144
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,SC,,842
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,RCG,,4788
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,EWS,,720
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,EBC,,2340
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,DQ,,72
2025,"P.M.I. OLD SUBDIVISIONAL HOSPITAL, KHAGARIA",O.T. ASSISTANT,BC,,2574
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,UR,2011,7735
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,SC,,1766
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,RCG,,4631
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,EWS,,1096
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,EBC,,3288
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,DQ,,220
2025,"P.M.I. RAJAPAKAR, VAISHALI",E.C.G. TECH.,BC,,3785
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",UR,7097,7821
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",SC,,1796
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",RCG,,6806
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",EWS,,1257
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",EBC,,3713
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",DQ,,271
2025,"P.M.I. RAJAPAKAR, VAISHALI","OPTHALMIC
ASSISTANT",BC,,4186
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,UR,2757,6759
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,ST,,227
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,SC,,2366
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,RCG,,7807
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,EWS,,1665
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,EBC,,4499
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,DQ,,205
2025,"P.M.I. RAJAPAKAR, VAISHALI",ORTHOPTICS,BC,,4498
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,UR,1150,4283
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,ST,,52
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,SC,,904
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,RCG,,2216
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,EWS,,852
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,EBC,,1717
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,DQ,,305
2025,"P.M.I. REFERRAL HOSPITAL GHOSI, JEHANABAD",O.T. ASSISTANT,BC,,2345
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",UR,259,5546
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",ST,,195
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",SC,,1322
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",RCG,,4225
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",EWS,,685
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",EBC,,2128
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",DQ,,234
2025,"P.M.I. SADAR HOSPITAL, ARWAL","LABORATORY
TECHNICIAN",BC,,2672
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",UR,3773,7962
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",SC,,2175
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",RCG,,5480
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",EWS,,1357
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",EBC,,3700
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",DQ,,103
2025,"P.M.I. SADAR HOSPITAL, BUXAR","BLOOD
TRANSFUSION
TECH",BC,,4342
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,UR,1068,5508
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,ST,,185
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,SC,,1191
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,RCG,,5045
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,EWS,,800
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,EBC,,2381
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,DQ,,241
2025,"P.M.I. SADAR HOSPITAL, EAST CHAMPARAN",O.T. ASSISTANT,BC,,2715
2025,"P.M.I. SADAR HOSPITAL, MADHUBANI",E.C.G. TECH.,UR,3878,7685
2025,"P.M.I. SADAR HOSPITAL, MADHUBANI",E.C.G. TECH.,SC,,2081
2025,"P.M.I. SADAR HOSPITAL, MADHUBANI",E.C.G. TECH.,RCG,,7361
2025,"P.M.I. SADAR HOSPITAL, MADHUBANI",E.C.G. TECH.,EWS,,1032
2025,"P.M.I. SADAR HOSPITAL, MADHUBANI",E.C.G. TECH.,EBC,,3767
2025,"P.M.I. SADAR HOSPITAL, MADHUBANI",E.C.G. TECH.,BC,,4304
2025,"P.M.I. SADAR HOSPITAL, PURNEA","OCCUPATIONAL
THERAPY",SC,,2760
2025,"P.M.I. SADAR HOSPITAL, PURNEA","OCCUPATIONAL
THERAPY",RCG,,8361
2025,"P.M.I. SADAR HOSPITAL, PURNEA","OCCUPATIONAL
THERAPY",EWS,,1674
2025,"P.M.I. SADAR HOSPITAL, PURNEA","OCCUPATIONAL
THERAPY",EBC,,5351
2025,"P.M.I. SADAR HOSPITAL, PURNEA","OCCUPATIONAL
THERAPY",DQ,,260
2025,"P.M.I. SADAR HOSPITAL, PURNEA","OCCUPATIONAL
THERAPY",BC,,4577
2025,"P.M.I. SADAR HOSPITAL, PURNEA","ORTHOTICS &
PROSTHETIC",ST,,168
2025,"P.M.I. SADAR HOSPITAL, PURNEA","ORTHOTICS &
PROSTHETIC",SC,,3079
2025,"P.M.I. SADAR HOSPITAL, PURNEA","ORTHOTICS &
PROSTHETIC",RCG,,9225
2025,"P.M.I. SADAR HOSPITAL, PURNEA","ORTHOTICS &
PROSTHETIC",EWS,,1804
2025,"P.M.I. SADAR HOSPITAL, PURNEA","ORTHOTICS &
PROSTHETIC",EBC,,5370
2025,"P.M.I. SADAR HOSPITAL, PURNEA","ORTHOTICS &
PROSTHETIC",BC,,4615
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,UR,644,7901
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,ST,,193
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,SC,,1568
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,RCG,,5882
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,EWS,,1017
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,EBC,,3257
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,DQ,,172
2025,"P.M.I. SADAR HOSPITAL, PURNEA",PHYSIOTHERAPY,BC,,3533
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,UR,943,5723
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,SC,,1361
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,RCG,,4999
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,EWS,,723
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,EBC,,2124
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,DQ,,286
2025,"P.M.I. SADAR HOSPITAL, SAHARSA",O.T. ASSISTANT,BC,,2794
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",UR,7791,7791
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",ST,,223
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",SC,,3017
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",RCG,,9148
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",EWS,,1862
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",EBC,,5334
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",DQ,,157
2025,"P.M.I. SADAR HOSPITAL, SAHARSA","ORTHOPEDIC &
PLASTER TECH.",BC,,4054
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",UR,2523,4946
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",SC,,1457
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",RCG,,4315
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",EWS,,768
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",EBC,,1892
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",DQ,,200
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","LABORATORY
TECHNICIAN",BC,,2374
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN",O.T. ASSISTANT,UR,1513,5118
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN",O.T. ASSISTANT,SC,,555
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN",O.T. ASSISTANT,EWS,,372
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN",O.T. ASSISTANT,EBC,,1465
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN",O.T. ASSISTANT,BC,,2401
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","OPTHALMIC
ASSISTANT",SC,,1300
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","OPTHALMIC
ASSISTANT",RCG,,4763
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","OPTHALMIC
ASSISTANT",EWS,,991
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","OPTHALMIC
ASSISTANT",EBC,,3450
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","OPTHALMIC
ASSISTANT",BC,,3946
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",UR,3760,7618
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",SC,,1461
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",RCG,,5462
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",EWS,,1027
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",EBC,,2955
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",DQ,,190
2025,"P.M.I. SADAR HOSPITAL, WEST CHAMPARAN","X' RAY
TECHNICIAN",BC,,3198
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",UR,1929,5281
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",ST,,188
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",SC,,1417
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",RCG,,4417
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",EWS,,722
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",EBC,,2282
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",DQ,,297
2025,"P.M.I. SARANGPUR, BHABHUA","LABORATORY
TECHNICIAN",BC,,2675
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,UR,1197,6224
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,ST,,81
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,SC,,1430
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,RCG,,4898
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,EWS,,888
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,EBC,,2417
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,DQ,,204
2025,"P.M.I. SDH HATHWA, GOPALGANJ",O.T. ASSISTANT,BC,,2831
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",UR,2469,3950
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",SC,,2688
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",RCG,,9145
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",EWS,,1621
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",EBC,,5299
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",DQ,,311
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","ANAESTHESIA
TECH.",BC,,4487
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",UR,1402,7822
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",ST,,235
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",SC,,2011
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",RCG,,4698
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",EWS,,1101
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",EBC,,3603
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",DQ,,302
2025,"P.M.I. SDH LEPROSY HOSPITAL,MUNGER","MED. RADIOLOGY
TECH",BC,,4024
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",UR,1841,3703
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",ST,,139
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",SC,,3227
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",RCG,,9251
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",EWS,,1889
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",EBC,,5394
2025,P.M.I. SUPAUL,"ANAESTHESIA
TECH.",BC,,4510
2025,P.M.I. SUPAUL,"ORTHOPEDIC &
PLASTER TECH.",SC,,3189
2025,P.M.I. SUPAUL,"ORTHOPEDIC &
PLASTER TECH.",RCG,,9287
2025,P.M.I. SUPAUL,"ORTHOPEDIC &
PLASTER TECH.",EWS,,1901
2025,P.M.I. SUPAUL,"ORTHOPEDIC &
PLASTER TECH.",EBC,,5255
2025,P.M.I. SUPAUL,"ORTHOPEDIC &
PLASTER TECH.",DQ,,155
2025,P.M.I. SUPAUL,"ORTHOPEDIC &
PLASTER TECH.",BC,,4635
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,UR,772,5439
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,ST,,115
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,SC,,1383
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,RCG,,4983
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,EWS,,932
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,EBC,,1564
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,DQ,,281
2025,"P.M.I., SADAR HOSPITAL, KATIHAR",O.T. ASSISTANT,BC,,2413
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","OCCUPATIONAL
THERAPY",SC,,3076
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","OCCUPATIONAL
THERAPY",RCG,,8792
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","OCCUPATIONAL
THERAPY",EWS,,1758
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","OCCUPATIONAL
THERAPY",EBC,,5221
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","OCCUPATIONAL
THERAPY",DQ,,221
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","OCCUPATIONAL
THERAPY",BC,,4554
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","ORTHOTICS &
PROSTHETIC",UR,4156,4156
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","ORTHOTICS &
PROSTHETIC",SC,,2881
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","ORTHOTICS &
PROSTHETIC",RCG,,8174
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","ORTHOTICS &
PROSTHETIC",EWS,,1861
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","ORTHOTICS &
PROSTHETIC",EBC,,5220
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN","ORTHOTICS &
PROSTHETIC",BC,,4504
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,UR,483,7488
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,ST,,175
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,SC,,1622
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,RCG,,6069
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,EWS,,971
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,EBC,,2968
2025,"P.M.I.SADAR HOSPITAL, CHHAPRA, SARAN",PHYSIOTHERAPY,BC,,3372
2025,"Panasiya Medical Education Institution, Vill Manipur, Ps. Warisnagar, Samastipur",G.N.M.,UR,8361,46377
2025,"PANDIT DEEN DAYAL NURSING SCHOOL CHANP PACHRUKHI ROAD, HUSSAINGANJ, SIWAN",A.N.M.,UR,22970,83447
2025,"PARAS ANM TRAINING SCHOOL, LALAPUR, KUDA, KAIMUR",A.N.M.,UR,19713,88505
2025,"Patel Nursing College, Kachcha Kothi, K. Nagar, Purnea",A.N.M.,UR,22444,90362
2025,"Patel Nursing College, Kachcha Kothi, K. Nagar, Purnea",G.N.M.,UR,16391,75674
2025,"PATEL SCHOOL OF NURSING, ANJANPUR COLONY,70 FIT, BPCL ROAD, PATNA",A.N.M.,UR,41234,87514
2025,"PATEL SCHOOL OF NURSING, RAJA BAZAR, JEHANABAD",A.N.M.,UR,18464,88238
2025,"PATLIPUTRA ANM & GNM TRAINING SCHOOL, KHEMNICHAK, SUBHASH NAGAR, PATNA.",A.N.M.,UR,36939,90402
2025,"PATLIPUTRA ANM & GNM TRAINING SCHOOL, KHEMNICHAK, SUBHASH NAGAR, PATNA.",G.N.M.,UR,26900,85598
2025,PATLIPUTRA INST. OF NURSING TRAINING ASHIYANA NAGAR PHASE-2 BAILEY ROAD PATNA.,A.N.M.,UR,34293,88453
2025,PATNA DENTAL COLLEGE,DENTAL HYGENIST,UR,2727,7050
2025,PATNA DENTAL COLLEGE,DENTAL HYGENIST,SC,,1462
2025,PATNA DENTAL COLLEGE,DENTAL HYGENIST,EWS,,973
2025,PATNA DENTAL COLLEGE,DENTAL HYGENIST,EBC,,1956
2025,PATNA DENTAL COLLEGE,DENTAL HYGENIST,DQ,,133
2025,PATNA DENTAL COLLEGE,DENTAL HYGENIST,BC,,3133
2025,PATNA DENTAL COLLEGE,"DENTAL
MECHANICS",UR,2938,6233
2025,PATNA DENTAL COLLEGE,"DENTAL
MECHANICS",SC,,1533
2025,PATNA DENTAL COLLEGE,"DENTAL
MECHANICS",EWS,,916
2025,PATNA DENTAL COLLEGE,"DENTAL
MECHANICS",EBC,,2927
2025,PATNA DENTAL COLLEGE,"DENTAL
MECHANICS",BC,,3016
2025,"PINAK ANM SCHOOL OF NURSING AND PARAMEDICAL COLLEGE, ARAWAN BEN PARWALPUR, NALANDA",A.N.M.,UR,36092,77405
2025,"Pnasiya Medical Education Institution, Vill- Matreepur, Ps. Warisnagar, Samastipur",A.N.M.,UR,44547,84936
2025,"Prabhu Kailash College, Sandhua More, Aurangabad",A.N.M.,UR,25119,83657
2025,"Prabhu Kailash College, Sandhua More, Aurangabad",G.N.M.,UR,55935,76933
2025,"PRAMEELA AADHAR ANM TRAINING SCHOOL SATANPUR, UJEYARPUR, SAMASTIPUR",A.N.M.,UR,27763,88742
2025,"PRAMILA ADHAR NURSING SCHOOL (GNM NURSING SCHOOL) SATANPUR, SAMASTIPUR",G.N.M.,UR,10933,85689
2025,"PRASHANT NURSING TRAINING SCHOOL, LENIN CHOWK, MUZAFFARPUR",G.N.M.,UR,17807,87446
2025,"Pratik College of Education, Vill+Post Thuhan, Jiradei, Siwan",A.N.M.,UR,19788,84170
2025,"Priyadarshani Nursing Institute, Gyankhand, Lagha, Darbhanga",A.N.M.,UR,35960,86716
2025,"Priyadarshani Nursing Institute, Gyankhand, Lagha, Darbhanga",G.N.M.,UR,72409,72409
2025,"Purnea Institute of Nursing Sudha Dairy Road, Maranga Bypass, Purnea",A.N.M.,UR,28566,88523
2025,"Purnea Institute of Nursing Sudha Dairy Road, Maranga Bypass, Purnea",G.N.M.,UR,14926,82234
2025,"R.B. Chandra Medical research and Nursing Institute (ANM School) Dhadwa, Chandrman Dih, Anchal chakai, Jamui",A.N.M.,UR,18367,80921
2025,"R.B. MEMORIAL SCHOOL OF NURSING R.S. TANK LAHERIASARAI, DARBHANGA.",A.N.M.,UR,17259,88121
2025,"R.B. MEMORIAL SCHOOL OF NURSING R.S. TANK LAHERIASARAI, DARBHANGA.",G.N.M.,UR,13760,88600
